node_index,node_id,node_type,node_name,node_source
103172,150054,biological_process,regulation of postsynaptic neurotransmitter receptor diffusion trapping,GO
55552,48494,cellular_component,chromatophore ribulose bisphosphate carboxylase complex,GO
19716,DB02457,drug,Undecyl-Phosphinic Acid Butyl Ester,DrugBank
30670,7238,disease,amastia,MONDO
32871,19926,disease,X small rings,MONDO
117183,8681,molecular_function,2-octaprenyl-6-methoxyphenol hydroxylase activity,GO
14790,DB01087,drug,Primaquine,DrugBank
93754,410186,Phenotype,Increased glucose-6-phosphate dehydrogenase level in tissue,HPO
52843,1707,biological_process,mesoderm formation,GO
117321,17096,molecular_function,acetylserotonin O-methyltransferase activity,GO
83278,102465463,Protein,MIR6772,NCBI
103398,1903804,biological_process,glycine import across plasma membrane,GO
39628,15448,disease,mitochondrial complex III deficiency,MONDO
2040,8214,Protein,DGCR6,NCBI
119596,42164,molecular_function,interleukin-12 alpha subunit binding,GO
60059,401137,Protein,PRR27,NCBI
100725,1904985,biological_process,negative regulation of quinolinate biosynthetic process,GO
127513,C024836,exposure,4-nitrophenol,CTD
39994,48869,biological_process,cellular developmental process,GO
3733,10969,Protein,EBNA1BP2,NCBI
113470,110104,biological_process,mRNA alternative polyadenylation,GO
14106,DB00200,drug,Hydroxocobalamin,DrugBank
32189,11979,disease,adult-onset foveomacular vitelliform dystrophy,MONDO
111339,745,biological_process,nuclear migration involved in conjugation with mutual genetic exchange,GO
20086,DB04072,drug,Alpha-Methylisocitric Acid,DrugBank
112101,62110,biological_process,negative regulation of DNA recombinase disassembly,GO
122786,4503,molecular_function,monophenol monooxygenase activity,GO
105413,60752,biological_process,intestinal phytosterol absorption,GO
90693,30808,Phenotype,Ragged cuticle,HPO
23047,25112,Phenotype,Sound sensitivity,HPO
126104,807,cellular_component,Z chromosome,GO
40807,30334,biological_process,regulation of cell migration,GO
113455,35964,biological_process,COPI-coated vesicle budding,GO
76139,3010557,anatomy,triangular process,UBERON
85196,2587,Phenotype,Projectile vomiting,HPO
18567,DB08677,drug,N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide,DrugBank
65143,2734,anatomy,superior temporal sulcus,UBERON
18198,DB03330,drug,S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione,DrugBank
2571,26233,Protein,FBXL6,NCBI
15962,DB12670,drug,Rolofylline,DrugBank
56441,31903,cellular_component,microbody membrane,GO
38303,16513,disease,alpha-thalassemia-related diseases,MONDO
104806,8612,biological_process,peptidyl-lysine modification to peptidyl-hypusine,GO
5979,23256,Protein,SCFD1,NCBI
59815,80235,Protein,PIGZ,NCBI
46595,44347,biological_process,cell wall polysaccharide catabolic process,GO
88971,11829,Phenotype,Narrow philtrum,HPO
59773,101954269,Protein,RNVU1-17,NCBI
62187,C018566,exposure,"2,4,5,2',4',5'-hexabromobiphenyl",CTD
15478,DB00976,drug,Telithromycin,DrugBank
2504,9968,Protein,MED12,NCBI
67899,6265,anatomy,mural trophectoderm,UBERON
111734,106165,biological_process,negative regulation of exonucleolytic catabolism of deadenylated mRNA,GO
125122,38045,cellular_component,large latent transforming growth factor-beta complex,GO
111404,7156,biological_process,homophilic cell adhesion via plasma membrane adhesion molecules,GO
56482,93974,Protein,ATP5IF1,NCBI
16846,DB00935,drug,Oxymetazoline,DrugBank
92255,33043,Phenotype,Edematous chorionic villi,HPO
44294,2000194,biological_process,regulation of female gonad development,GO
120697,102273,molecular_function,homophytochelatin synthase (dimmer forming) activity,GO
94727,6653,disease,anthracosilicosis,MONDO
78850,106480213,Protein,RNU2-37P,NCBI
29384,7351,disease,coloboma of macula,MONDO
89718,20172,Phenotype,Adverse drug response,HPO
53732,34596,molecular_function,phosphatidylinositol phosphate 4-phosphatase activity,GO
90623,30706,Phenotype,Ranula,HPO
74977,2001862,anatomy,epibranchial 3-pharyngobranchial 4 joint,UBERON
76226,3010743,anatomy,M. flexor antibrachii lateralis superficialis,UBERON
86873,6984,Phenotype,Distal sensory loss of all modalities,HPO
34768,100302232,Protein,MIR1226,NCBI
116172,50085,molecular_function,mannitol 2-dehydrogenase (NADP+) activity,GO
47566,2000524,biological_process,negative regulation of T cell costimulation,GO
39727,5506,disease,eccrine sweat gland cancer,MONDO
69675,10172,anatomy,bulb of aorta,UBERON
35058,152926,Protein,PPM1K,NCBI
72000,15794,anatomy,left lung lobar bronchus epithelium,UBERON
126935,46809,cellular_component,replication compartment,GO
29777,9359,disease,multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome,MONDO
81292,100507524,Protein,ARHGEF26-AS1,NCBI
33602,945,disease,venous insufficiency (disease),MONDO
89531,12756,Phenotype,CSF polymorphonuclear pleocytosis,HPO
60529,643382,Protein,TMEM253,NCBI
32565,16647,disease,autosomal recessive Stickler syndrome,MONDO
102001,1901752,biological_process,leukotriene A4 catabolic process,GO
29309,7261,disease,Carabelli anomaly of maxillary molar teeth,MONDO
91895,32555,Phenotype,Bounding pulse,HPO
93244,100214,Phenotype,Bracket epiphysis of the middle phalanx of the 5th toe,HPO
73828,36376,anatomy,wall of left ureter,UBERON
12492,246213,Protein,SLC17A8,NCBI
25521,11281,Phenotype,Abnormality of urine catecholamine concentration,HPO
29967,9625_20762_33211_17868,disease,diencephalic-mesencephalic junction dysplasia,MONDO_grouped
58332,150786,Protein,RAB6D,NCBI
89443,12617,Phenotype,Erythrocyte cylindruria,HPO
61003,692089,Protein,SNORD19,NCBI
35567,20067,disease,infectious encephalitis,MONDO
123586,43334,molecular_function,"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity",GO
99368,23007,disease,drachtman weinblatt sitarz syndrome,MONDO
117945,8906,molecular_function,inosine kinase activity,GO
118752,47220,molecular_function,galactosylxylosylprotein 3-beta-galactosyltransferase activity,GO
19964,DB15568,drug,MRTX849,DrugBank
16617,DB07208,drug,"(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid",DrugBank
93263,100233,Phenotype,Stippling of the epiphysis of the proximal phalanx of the 5th toe,HPO
102263,1904620,biological_process,cellular response to dimethyl sulfoxide,GO
7271,79594,Protein,MUL1,NCBI
25284,10894,Phenotype,Abnormal circulating serine family amino acid concentration,HPO
90176,25644,Phenotype,Fixation-off epileptiform discharges,HPO
72581,18552,anatomy,lateral incisor tooth,UBERON
109686,1902527,biological_process,positive regulation of protein monoubiquitination,GO
119301,47567,molecular_function,3-methyleneoxindole reductase activity,GO
111889,120303,biological_process,visually-mediated background adaptation,GO
3804,147912,Protein,SIX5,NCBI
111098,1903592,biological_process,positive regulation of lysozyme activity,GO
29890,32848,disease,"immunodeficiency 65, susceptibility to viral infections",MONDO
62598,R-HSA-2187338,pathway,Visual phototransduction,REACTOME
129280,R-HSA-9669917,pathway,Imatinib-resistant KIT mutants,REACTOME
41527,61492,biological_process,asymmetric protein localization to old or new spindle pole body,GO
3903,6510,Protein,SLC1A5,NCBI
40242,2000026,biological_process,regulation of multicellular organismal development,GO
9994,23255,Protein,MTCL1,NCBI
49585,48864,biological_process,stem cell development,GO
103054,1905004,biological_process,picolinic acid biosynthetic process,GO
41452,31340,biological_process,positive regulation of vesicle fusion,GO
121708,8518,molecular_function,folate:anion antiporter activity,GO
93075,41232,Phenotype,Fractured skeleton of manual acropodium,HPO
15113,DB00674,drug,Galantamine,DrugBank
48204,39682,biological_process,rolling circle viral DNA replication,GO
20986,DB09007,drug,Chlorphenoxamine,DrugBank
63932,1487,anatomy,pes joint,UBERON
63738,1289,anatomy,descending limb of loop of Henle,UBERON
70614,11910,anatomy,gastrocnemius externus,UBERON
125922,5832,cellular_component,chaperonin-containing T-complex,GO
114136,30263,biological_process,apoptotic chromosome condensation,GO
49934,32382,biological_process,positive regulation of intracellular sterol transport,GO
71688,14798,anatomy,clavotrapezius muscle,UBERON
87669,9159,Phenotype,Small epiphysis of the proximal phalanx of the 5th finger,HPO
17012,DB02067,drug,Triglu-5-formyl-tetrahydrofolate,DrugBank
56632,51665,Protein,ASB1,NCBI
104125,1902605,biological_process,heterotrimeric G-protein complex assembly,GO
118023,4347,molecular_function,glucose-6-phosphate isomerase activity,GO
35366,149998,Protein,LIPI,NCBI
114733,458,biological_process,"endonucleolytic cleavage between LSU-rRNA and 5S rRNA of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)",GO
73244,34972,anatomy,jugular body,UBERON
20133,DB01545,drug,Ethyl loflazepate,DrugBank
3049,6209,Protein,RPS15,NCBI
78701,107075112,Protein,RPSAP72,NCBI
107579,1904196,biological_process,negative regulation of granulosa cell proliferation,GO
89029,11928,Phenotype,Short proximal phalanx of toe,HPO
18370,DB07299,drug,4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE,DrugBank
69154,9047,anatomy,superior external pudendal vein,UBERON
96740,4393,disease,mixed astrocytoma-ependymoma,MONDO
17001,DB03886,drug,Biopterin,DrugBank
89012,11903,Phenotype,HbH hemoglobin,HPO
92930,40282,Phenotype,Frequent,HPO
90192,30019,Phenotype,Increased female libido,HPO
119982,1990887,molecular_function,"2-polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol O-methyltransferase activity",GO
24646,10289,Phenotype,Cleft of alveolar ridge of maxilla,HPO
89288,12365,Phenotype,Hypophosphaturia,HPO
91514,32022,Phenotype,Eosinophilic dermal infiltration,HPO
97575,7013,disease,vasculogenic impotence,MONDO
58788,8390,Protein,OR1G1,NCBI
125504,70516,cellular_component,CAK-ERCC2 complex,GO
71783,15032,anatomy,pedal digit 2 phalanx endochondral element,UBERON
3395,84033,Protein,OBSCN,NCBI
26267,31744,Phenotype,Superior rectus muscle weakness,HPO
18136,DB08330,drug,METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE,DrugBank
125458,72589,cellular_component,box H/ACA scaRNP complex,GO
104176,45210,biological_process,FasL biosynthetic process,GO
24546,100856,Phenotype,Poorly ossified vertebrae,HPO
30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
104438,1901422,biological_process,response to butan-1-ol,GO
60412,155184,Protein,SLC2A7,NCBI
43377,2000383,biological_process,regulation of ectoderm development,GO
125064,31389,cellular_component,Rad17 RFC-like complex,GO
14818,DB01007,drug,Tioconazole,DrugBank
110176,21881,biological_process,Wnt-activated signaling pathway involved in forebrain neuron fate commitment,GO
52114,36168,biological_process,filamentous growth of a population of unicellular organisms in response to heat,GO
91045,31315,Phenotype,External carotid artery calcification,HPO
16210,DB00876,drug,Eprosartan,DrugBank
127238,120101,cellular_component,bacterial-type flagellum stator complex,GO
49439,1904975,biological_process,response to bleomycin,GO
17876,DB07146,drug,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",DrugBank
116276,47031,molecular_function,diethyl 2-methyl-3-oxosuccinate reductase activity,GO
95697,1779,disease,vaginal squamous papilloma,MONDO
99245,22758,disease,"chromosome 22, monosome mosaic",MONDO
14556,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
50398,9137,biological_process,purine nucleoside diphosphate catabolic process,GO
108770,7388,biological_process,posterior compartment specification,GO
64188,1746,anatomy,capsule of thyroid gland,UBERON
76115,3010464,anatomy,animal cap inner layer,UBERON
4270,51438,Protein,MAGEC2,NCBI
17318,DB14754,drug,Solriamfetol,DrugBank
53701,5539,molecular_function,glycosaminoglycan binding,GO
99498,23619,disease,lentigo maligna melanoma,MONDO
23421,2644,Phenotype,Abnormality of pelvic girdle bone morphology,HPO
79065,140913,Protein,PPIAP10,NCBI
83690,100128413,Protein,XIAPP3,NCBI
378,2059,Protein,EPS8,NCBI
3113,23384,Protein,SPECC1L,NCBI
55213,52919,molecular_function,aliphatic (R)-hydroxynitrile lyase activity,GO
21337,DB13354,drug,Phenprobamate,DrugBank
109122,39022,biological_process,pronephric duct development,GO
79398,101927126,Protein,GTF2IP7,NCBI
82671,106479532,Protein,RN7SL850P,NCBI
41823,1901542,biological_process,"regulation of ent-pimara-8(14),15-diene biosynthetic process",GO
109658,71654,biological_process,positive regulation of chemokine (C-C motif) ligand 1 production,GO
129325,R-HSA-9694548,pathway,Maturation of spike protein,REACTOME
114275,48341,biological_process,paraxial mesoderm formation,GO
9209,9267,Protein,CYTH1,NCBI
108555,1990273,biological_process,snRNA 5'-end processing,GO
104776,21783,biological_process,preganglionic parasympathetic fiber development,GO
30309,9423,disease,"hypokalemic alkalosis, familial, with specific renal tubulopathy",MONDO
91974,32643,Phenotype,Renal interstitial non-necrotizing granulomas,HPO
103679,106122,biological_process,negative regulation of cobalamin metabolic process,GO
101584,1902813,biological_process,negative regulation of BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry,GO
75273,2002251,anatomy,epural 3,UBERON
94335,40113,Phenotype,Old-aged sensorineural hearing impairment,HPO
124343,407,cellular_component,phagophore assembly site,GO
78916,106479794,Protein,RNU6-516P,NCBI
54995,31856,molecular_function,parathyroid hormone receptor binding,GO
16412,DB11064,drug,Homosalate,DrugBank
12490,85377,Protein,MICALL1,NCBI
93091,45041,Phenotype,Reduced lactate dehydrogenase B level,HPO
43374,75017,biological_process,regulation of appressorium formation,GO
119141,47509,molecular_function,(R)-dehydropantoate dehydrogenase activity,GO
74032,1500010,anatomy,pelvic fin middle radial bone,UBERON
22763,1770,Phenotype,Toe syndactyly,HPO
50898,6602,biological_process,creatinine catabolic process,GO
60959,677821,Protein,SNORA71E,NCBI
66341,4225,anatomy,respiratory system smooth muscle,UBERON
80897,100302243,Protein,MIR1972-1,NCBI
32073,30030,disease,Nizon-Isidor syndrome,MONDO
3509,7298,Protein,TYMS,NCBI
24244,31910,Phenotype,Abnormal cranial nerve physiology,HPO
3200,1410,Protein,CRYAB,NCBI
35939,2513,disease,kidney benign neoplasm,MONDO
72183,16579,anatomy,lamina VIII of gray matter of spinal cord,UBERON
47806,90427,biological_process,activation of meiosis,GO
118666,33455,molecular_function,GCA codon-amino acid adaptor activity,GO
34161,132112,Protein,RTP1,NCBI
67761,6073,anatomy,thoracic region of vertebral column,UBERON
114278,48391,biological_process,intermediate mesoderm formation,GO
123502,32841,molecular_function,calcitonin binding,GO
123617,86084,molecular_function,cell adhesive protein binding involved in Purkinje myocyte-ventricular cardiac muscle cell communication,GO
67542,5699,anatomy,pedal digit 5 mesenchyme,UBERON
49324,2660,biological_process,positive regulation of peripheral tolerance induction,GO
83214,317751,Protein,MESTIT1,NCBI
81743,54570,Protein,UGT2B26P,NCBI
94559,20356,disease,coloboma of iris (disease),MONDO
102554,9697,biological_process,salicylic acid biosynthetic process,GO
111521,35186,biological_process,syncytial blastoderm mitotic cell cycle,GO
106818,30890,biological_process,positive regulation of B cell proliferation,GO
83053,106481693,Protein,BNIP3P18,NCBI
39650,21194,disease,disease by subcellular system affected,MONDO
23137,30085,Phenotype,Abnormal CSF lactate level,HPO
128379,R-HSA-5676934,pathway,Protein repair,REACTOME
48981,51790,biological_process,short-chain fatty acid biosynthetic process,GO
92429,33270,Phenotype,Glomerular capillary congestion,HPO
6976,7153,Protein,TOP2A,NCBI
